Identifiant arc,Date debut dispo data,Date fin dispo data,Libelle,Identifiant noeud aval,Libelle noeud aval,Identifiant noeud amont,Libelle noeud amont,geo_point_2d long,geo_point_2d lat,geo_shape
4599,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pt_de_l'Alma,2323,Pl_de_l'Alma,2357,Pl_de_la_Resistance,48.86330040191801,2.301858561055605,"{""coordinates"": [[2.3019469522525062, 48.86243274741521], [2.301770169858703, 48.864168056420816]], ""type"": ""LineString""}"
1880,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Guy_Moquet,2035,Moquet-Sauffroy,2037,Av_de_Clichy-Moquet,48.8914375682174,2.320174106169971,"{""coordinates"": [[2.319191735616219, 48.89123214735026], [2.321156476723724, 48.891642989084545]], ""type"": ""LineString""}"
5815,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Rennes,3034,Rennes-Desgroffe,3023,Pl_18_Juin_1940,48.84399328746346,2.3243621092940376,"{""coordinates"": [[2.324441558168954, 48.84377081980023], [2.324282660419121, 48.84421575512669]], ""type"": ""LineString""}"
5819,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Rennes,3035,Rennes-Bd_Raspail,2925,Vaugirard-Rennes,48.84710896630775,2.327085803338532,"{""coordinates"": [[2.326993379860403, 48.84701023622067], [2.327178226816661, 48.84720769639483]], ""type"": ""LineString""}"
424,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Tournelle,130,Pt_Tournelle_Gauche,249,Pt_Sully_Gauche,48.8495283737532,2.3563833321124945,"{""coordinates"": [[2.356656601466138, 48.849432546893595], [2.356110062758851, 48.849624200612816]], ""type"": ""LineString""}"
1398,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Republique,749,Av_Republique-St_Maur,702,Republique-Parmentier-Oberkampf,48.86482563369063,2.3765257409123866,"{""coordinates"": [[2.375013721464659, 48.86510645478804], [2.378037760360114, 48.86454481259322]], ""type"": ""LineString""}"
6850,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Trocadero_Eylau_Mandel,3078,Georges_Mandel-Trocadero,3550,Av_Eylau_Trocadero,48.86326877438023,2.2864237823905595,"{""coordinates"": [[2.286501560703036, 48.86339125774587], [2.286346004078083, 48.863146291014594]], ""type"": ""LineString""}"
180,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pt_Neuf,72,Pt_Neuf_(Milieu_Grand_Bras),71,Pt_Neuf-Quai_Horloge,48.8575010398554,2.341747070973155,"{""coordinates"": [[2.341473984929647, 48.85717394545519], [2.342020157016663, 48.85782813425561]], ""type"": ""LineString""}"
1840,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_de_Bercy_W,969,Bercy-Gallois_W,3165,Quai_Bercy_Face_F_Truffaut_W,48.833650294011235,2.3822987883842366,"{""coordinates"": [[2.3840295918105943, 48.832305105292974], [2.380567984957879, 48.8349954827295]], ""type"": ""LineString""}"
190,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Four,79,Rennes-Four,118,Sevres-Sts_Peres,48.85213970031706,2.330221696306568,"{""coordinates"": [[2.328621397022074, 48.85185849339591], [2.331821995591062, 48.85242090723821]], ""type"": ""LineString""}"
837,2005-01-01T02:00:00+01:00,2017-07-01T04:00:00+02:00,Av_Pte_de_Choisy,485,Av_Pte_Choisy-Lachelier,484,Bd_Massena-Av_de_Choisy,48.81942631165064,2.3651337879783956,"{""coordinates"": [[2.364771383555101, 48.819895091430894], [2.36549619240169, 48.81895753187038]], ""type"": ""LineString""}"
666,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pl_Denfert_Rochereau,377,Pl_D_Roche-Bd_Raspail-Bd_Arago,386,Pl_D_Rochereau-Bd_St_Jacques,48.83417170108969,2.3333147306717974,"{""coordinates"": [[2.3333556873878463, 48.83411275975803], [2.333273773955749, 48.834230642421346]], ""type"": ""LineString""}"
1312,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Richard_Lenoir,720,Bd_Voltaire-St_Sebastien,703,Richard_Lenoir-Oberkampf,48.86346856758984,2.3711074247145207,"{""coordinates"": [[2.37068657748243, 48.863983568752595], [2.371528271946612, 48.86295356642707]], ""type"": ""LineString""}"
1459,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Gambetta,735,Gambetta-Tourelles,756,Bd_Mortier-Belleville-Pte_Lilas,48.87598891346926,2.4060182612997627,"{""coordinates"": [[2.40641678834888, 48.877006648843114], [2.405619734250645, 48.87497117809541]], ""type"": ""LineString""}"
272,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,VGP_Cours_la_Reine,163,Souterrain_Cours_la_Reine,135,Cours_la_Reine-Concorde,48.86500216639795,2.3182250438416765,"{""coordinates"": [[2.318582249516516, 48.86507475056706], [2.317867838166837, 48.86492958222886]], ""type"": ""LineString""}"
278,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pl_du_Canada,165,Pt_Alexandre_III_Droite,164,Pl_Canada-Winston_Churchill,48.864818501625564,2.313590503014121,"{""coordinates"": [[2.313573746239876, 48.86500448066624], [2.313607259788366, 48.8646325225849]], ""type"": ""LineString""}"
276,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Winston_Churchill,164,Pl_Canada-Winston_Churchill,162,Av_Champs_Elysees-Clemenceau,48.86636662393527,2.313732927386483,"{""coordinates"": [[2.313772476394155, 48.86772952634218], [2.313846245896778, 48.86709988539607], [2.313573746239876, 48.86500448066624]], ""type"": ""LineString""}"
5379,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Charles_Hermite,921,SI_Aubervilliers,954,AI_Chapelle,48.900685331479536,2.3655549032039396,"{""coordinates"": [[2.364511683273529, 48.900690610507056], [2.36659812313435, 48.900680052452024]], ""type"": ""LineString""}"
5317,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Orleans,443,AI_Orleans,2809,AI_A6A,48.82021285781633,2.325144815511581,"{""coordinates"": [[2.328357158570465, 48.81952136549531], [2.321932472452697, 48.82090435013735]], ""type"": ""LineString""}"
5210,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Sevres,607,AI_Sevres,609,SI_Sevres,48.833932746475455,2.2770230776402602,"{""coordinates"": [[2.279596870509633, 48.83290386454905], [2.275906015127818, 48.834403125165835], [2.274422263667347, 48.834887783297475]], ""type"": ""LineString""}"
1031,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Gal_Martial_Valin,576,Bd_Gal_Valin-Bossoutrot,575,Bd_Gal_Valin-Sq_Sarrabezolles,48.83751942649837,2.2724899771103386,"{""coordinates"": [[2.270672930660058, 48.838190151106964], [2.271616536637696, 48.83781926081502], [2.272721433208737, 48.837414843812375], [2.274326369885438, 48.83690343972878]], ""type"": ""LineString""}"
1189,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Georges_Lafenestre,654,Av_G_Lafenestre-A_Pinard,655,Av_G_Lafenestre-M_Sagnier,48.824366124722424,2.3096567317248224,"{""coordinates"": [[2.311040364421542, 48.825108092784205], [2.308273099028103, 48.82362415666062]], ""type"": ""LineString""}"
1193,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Didot,3393,Didot-Pierre_Larousse,591,Bd_Brune-Didot,48.827126130873296,2.3142553442124774,"{""coordinates"": [[2.312875487160518, 48.82614255028645], [2.315635201264436, 48.828109711460144]], ""type"": ""LineString""}"
993,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pte_de_Charenton,566,Pte_Charenton-Av_Pte_Charenton,565,Bd_Poniatowski-Pte_Charenton,48.83118065998758,2.3985402608614574,"{""coordinates"": [[2.397828724612516, 48.831647077715616], [2.399251797110399, 48.83071424225955]], ""type"": ""LineString""}"
1440,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Avron,769,Bd_Davout-Avron-Pte_Montreuil,766,Pyrenees-Avron,48.853315235359496,2.4098317375465,"{""coordinates"": [[2.4091129457455303, 48.85320368729787], [2.41055052934747, 48.85342678342112]], ""type"": ""LineString""}"
4746,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Avron,766,Pyrenees-Avron,2529,Avron-Buzenval,48.852482468983354,2.405052235619589,"{""coordinates"": [[2.404072432834239, 48.85230156288065], [2.406032038404939, 48.85266337508606]], ""type"": ""LineString""}"
5908,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pte_Pantin_Sud,803,Pte_Pantin-PE-N3,800,Pte_Pantin-Av_Jean_Jaures,48.889333279241775,2.396316690193471,"{""coordinates"": [[2.395658125300739, 48.88917930486186], [2.396975255086203, 48.889487253621674]], ""type"": ""LineString""}"
5264,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Gentilly,457,AE_Gentilly,456,SE_Gentilly-AE_A6A,48.81637122557383,2.344153287118508,"{""coordinates"": [[2.341835964644588, 48.81648168073543], [2.345549711533759, 48.81629624182566], [2.3464715081625283, 48.81630312755132]], ""type"": ""LineString""}"
5279,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Haubans,550,SE_Quai_d'Ivry,552,AE_Ivry,48.8224563775891,2.380437409345327,"{""coordinates"": [[2.376125661229645, 48.82046171584622], [2.377454797627472, 48.8209073865747], [2.378545056209847, 48.82126772722562], [2.379224315852968, 48.82162685115291], [2.381849451214849, 48.82320953772313], [2.383403477957783, 48.824137441382774], [2.384584763470526, 48.824811689459445]], ""type"": ""LineString""}"
5366,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Cloture,973,SE_Villette,2837,PE_Cloture,48.89875898820753,2.3934332875249105,"{""coordinates"": [[2.394233701767486, 48.89746929975876], [2.394014610161493, 48.898134295087324], [2.393838667081408, 48.898444657066136], [2.393628104682936, 48.89873378152273], [2.393307064183544, 48.89903248119938], [2.392938837071365, 48.899353459571365], [2.392582677662678, 48.89959958522236], [2.392301744188039, 48.899795334314504]], ""type"": ""LineString""}"
5362,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Pre_St_Gervais,2836,PE_P_St_Gervais,789,AE_Lilas,48.881611562985086,2.402742891688721,"{""coordinates"": [[2.404518875447463, 48.88092343860432], [2.403041809209931, 48.881356671803225], [2.402037869028506, 48.88185751481981], [2.401125856111507, 48.88260506251854]], ""type"": ""LineString""}"
5426,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Maillot_Bois,2853,AE_RN13,2815,AE_Maillot,48.8770644275504,2.279323546124107,"{""coordinates"": [[2.2799483526966142, 48.87760847613297], [2.279287105509407, 48.876966647984005], [2.278632485863217, 48.876610405817424]], ""type"": ""LineString""}"
5444,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Auteuil,2859,AE_A13,2465,SE_Auteuil,48.84800734380545,2.2534381330060596,"{""coordinates"": [[2.252361904941556, 48.84920121606642], [2.253685431462528, 48.847717266506585], [2.254534648141581, 48.84683224005314]], ""type"": ""LineString""}"
5442,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PE_Mortemart,2858,SE_A13-Bretelle_4,2857,PE_Mortemart,48.85281357820139,2.2527987573565738,"{""coordinates"": [[2.25414518946243, 48.854252198723934], [2.253492512001448, 48.8537740922188], [2.252983837010306, 48.85332229701574], [2.25259261841608, 48.85278137768021], [2.2523071093405163, 48.85233827574432], [2.252066987114744, 48.851752754380975], [2.251998568736165, 48.851042952164974]], ""type"": ""LineString""}"
5440,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Passy,2444,AI_Passy,2856,SI_Passy,48.85847677843753,2.2611896256042563,"{""coordinates"": [[2.259519517716271, 48.85777671731668], [2.2614033083980463, 48.858535708720744], [2.261728657755011, 48.858671172210315], [2.262222107731604, 48.85891830136346], [2.262805346669488, 48.85928565013666]], ""type"": ""LineString""}"
5454,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_A13,2862,AI_A13-Bretelle_3,2464,AI_Auteuil,48.85010696547352,2.252377195243763,"{""coordinates"": [[2.252661566749366, 48.84921124550808], [2.252360460482385, 48.84994778949024], [2.252199630375583, 48.85103197760033]], ""type"": ""LineString""}"
5452,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Molitor,2861,SI_A13,2860,SI_Molitor,48.84554583513197,2.2549901772816754,"{""coordinates"": [[2.254724062660395, 48.84417753578156], [2.255173495851325, 48.845600071893436], [2.255089173647765, 48.846309410261156], [2.254771907264777, 48.84688267083347]], ""type"": ""LineString""}"
5432,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,PI_Dauphine,2800,AI_Dauphine,2796,SI_Dauphine,48.87184377031755,2.2736605557224543,"{""coordinates"": [[2.271869137498248, 48.86992365447344], [2.275451973946661, 48.87376388616164]], ""type"": ""LineString""}"
6108,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bercy_bretelle_4,3167,Bercy_bretelles_1-4b-15,2883,Bercy_bretelle_4b-Giratoire,48.8282538809413,2.3912086646143793,"{""coordinates"": [[2.392230997906132, 48.8280479981534], [2.391767020758296, 48.82827729020242], [2.391364546992684, 48.828348676214056], [2.390907410452905, 48.82833819160522], [2.390389933728172, 48.82820500235338], [2.390185394726645, 48.828076347872305]], ""type"": ""LineString""}"
1780,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Ibsen,2868,Av_Ibsen-Bretelle_6,947,Ibsen_BP,48.86696149418577,2.413257362657559,"{""coordinates"": [[2.414568749612531, 48.86795412504116], [2.41259386425973, 48.866508450468125], [2.41205087131637, 48.865857136711895]], ""type"": ""LineString""}"
773,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pte_d'Orleans,431,Pl_25_Aout_1944-Pte_Orleans,445,Av_Pte_Orleans-Sortie_A6A,48.82113671399737,2.325572664083217,"{""coordinates"": [[2.325715474519813, 48.820305087231816], [2.325429853646621, 48.821968340762936]], ""type"": ""LineString""}"
827,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,SI_Italie_bretelle_2,474,Pte_d'Italie-PI,477,SI_Italie,48.8164468147333,2.3634557591844803,"{""coordinates"": [[2.36631950848249, 48.81739700238624], [2.365446957322448, 48.81720165203819], [2.364567468584943, 48.8168787620041], [2.36434134028964, 48.816677654385515], [2.364019758259301, 48.816198606099825], [2.362331011876383, 48.81587751668138], [2.361793536893067, 48.81587872317305], [2.360953641948296, 48.8162703163068], [2.360524634869255, 48.81634715029593]], ""type"": ""LineString""}"
995,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Paris,567,Paris-valmy,566,Pte_Charenton-Av_Pte_Charenton,48.82941637115578,2.401223422250883,"{""coordinates"": [[2.400866268386664, 48.8296448348916], [2.401580576115102, 48.82918790741996]], ""type"": ""LineString""}"
938,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,SE_Vincennes,537,Pte_Vincennes-Sortie_PE,535,SE_Vincennes,48.84555448189772,2.4145265771086724,"{""coordinates"": [[2.414200662971035, 48.84475085603969], [2.41485249124631, 48.84635810775576]], ""type"": ""LineString""}"
1680,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_Clignancourt,891,Pte_Clignancourt-Rene_Binet,893,Pte_Clignancourt-PE,48.89998686002399,2.343994840314596,"{""coordinates"": [[2.343990755230466, 48.90065147303354], [2.343998925398726, 48.899322247014446]], ""type"": ""LineString""}"
5234,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,SE_Ternes,2760,Bd_Paladines-Charpentier,2762,SE_Ternes,48.88311116428994,2.283415310683365,"{""coordinates"": [[2.284079205267481, 48.88351187560831], [2.282751416099249, 48.88271045297157]], ""type"": ""LineString""}"
5651,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Route_de_Suresnes,2794,Rte_Suresnes-Acces_PE,2960,Pte_Dauphine-Rte_Suresnes,48.871421665336136,2.273209260117179,"{""coordinates"": [[2.27392996544757, 48.871580863989806], [2.272488554786788, 48.87126246668249]], ""type"": ""LineString""}"
5460,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,SI_Passy,2864,Lacs_a_Passy-Fortifications-BP,2856,SI_Passy,48.85791852376244,2.2612122074830405,"{""coordinates"": [[2.259519517716271, 48.85777671731668], [2.260282557393531, 48.857973179987034], [2.26072567217171, 48.858022451171145], [2.261212010258732, 48.85800523713553], [2.261804002772927, 48.85789399740781], [2.262251801118832, 48.857885921715564], [2.262918186911271, 48.85779258267733]], ""type"": ""LineString""}"
4692,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Henry_de_la_Vaulx,2479,St_Exupery-Henry_de_la_Vaulx,2726,Henry_de_la_vaulx-SE_Lafont,48.83461238866913,2.26194884738302,"{""coordinates"": [[2.261913003923067, 48.83462534338106], [2.261984690842973, 48.834599433957194]], ""type"": ""LineString""}"
5495,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bercy_bretelle_12,3168,Bercy_bretelle_12-bretelle_14,2865,A4W,48.826342347286605,2.3920381685186074,"{""coordinates"": [[2.392472238153124, 48.82564016739541], [2.3918987312199222, 48.82639353459125], [2.391809453215939, 48.8265771640165], [2.391836217934341, 48.826886719948426], [2.391951637020759, 48.82710008912655]], ""type"": ""LineString""}"
4429,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Branly,2369,Quai_Branly-Av_Bourdonnais,2368,Quai_Branly-Passerelle_Debilly,48.86124685490712,2.2964701722035867,"{""coordinates"": [[2.297726614255566, 48.861800912692246], [2.296837121621369, 48.86147400924615], [2.296022803256875, 48.861070133954534], [2.295288857235746, 48.86054976529998]], ""type"": ""LineString""}"
1228,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Sout_Citroen,661,Sout_Citroen_2,660,Sout_Citroen_1,48.84258971251906,2.2741332144496984,"{""coordinates"": [[2.273402496306451, 48.841760740598765], [2.274863932592946, 48.84341868443936]], ""type"": ""LineString""}"
5546,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,General_Anselin_bretelle_19,2891,Gal_Anselin-Bretelles_15-19,2890,Gal_Anselin-Bretelles_15-15b,48.87564469015582,2.278347896220894,"{""coordinates"": [[2.27785441130115, 48.87569287285876], [2.278177123876003, 48.875613221831074], [2.278634652049562, 48.87562414584826], [2.278818479036999, 48.875747636048054]], ""type"": ""LineString""}"
1853,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_de_la_Pte_de_St_Ouen,2006,Bd_Bessieres-Av_Pte_St_Ouen,2009,Av_Pte_St_Ouen-Andre_Brechet,48.898380512286096,2.3290976802198733,"{""coordinates"": [[2.329297732467856, 48.899061846594066], [2.32889762797189, 48.89769917797812]], ""type"": ""LineString""}"
6053,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Amsterdam,3136,Amsterdam-Moscou,2222,Amsterdam-Bucarest,48.88019270624601,2.3269934648716757,"{""coordinates"": [[2.327024560591678, 48.880769349894486], [2.326962369151673, 48.87961606259752]], ""type"": ""LineString""}"
6012,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Haussmann,3114,Pl_St_Augustin,3113,Haussmann-Anjou,48.8745254245631,2.321432067930937,"{""coordinates"": [[2.322705905318638, 48.87435097976268], [2.320580026104567, 48.87465076056686], [2.3201547605323682, 48.8746480043454]], ""type"": ""LineString""}"
2,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_du_Louvre,2,Quai_du_Louvre-Pt_des_Arts,0,Quai_du_Louvre_(Musee),48.85937542898426,2.3364513058714174,"{""coordinates"": [[2.3350638786248012, 48.85964714848496], [2.336081374777723, 48.859418795878184], [2.337016451767428, 48.859259237013006], [2.337851235630996, 48.85918209002131]], ""type"": ""LineString""}"
214,2005-01-01T02:00:00+01:00,2016-07-13T04:00:00+02:00,VGP,56,VGP-Edouard_Colonne,131,Sortie_Souterrain_Tuileries,48.85828228469798,2.342336781153375,"{""coordinates"": [[2.340377561808952, 48.858696201112664], [2.340911836448122, 48.858583299579664], [2.341298107077917, 48.858521788372876], [2.341844480305738, 48.85842621680802], [2.342178662746758, 48.85836197902918], [2.344279000585025, 48.85779329934135]], ""type"": ""LineString""}"
73,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Malaquais,66,Malaquais-Bonaparte,64,Malaquais-Seine,48.85782218130784,2.3357506885683623,"{""coordinates"": [[2.33614648425453, 48.8578827957318], [2.335354892882195, 48.85776156688388]], ""type"": ""LineString""}"
6358,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Voltaire,2526,Bd_Voltaire-Boulets-A.Dumas,3289,Bd_Voltaire-Guenot,48.852202962705206,2.389631606737516,"{""coordinates"": [[2.390545824127109, 48.85166055091171], [2.388717389347923, 48.852745374498696]], ""type"": ""LineString""}"
4953,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_de_la_Villette,2624,Pl_Colonel_Fabien,2623,Bd_Villette-Square_J.Falck,48.87911800818224,2.3700521777992987,"{""coordinates"": [[2.370043576691723, 48.87978343654339], [2.370060778906874, 48.87845257982109]], ""type"": ""LineString""}"
906,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Daumesnil,520,Av_Daumesnil-Av_Gal_Mich_Bizot,508,Pte_Doree,48.83633545757522,2.404601465879598,"{""coordinates"": [[2.405718870900015, 48.83594037601158], [2.403484060859181, 48.83673053913886]], ""type"": ""LineString""}"
872,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Poniatowski,3627,Poniatowski-Baron-Leroy,501,Bd_Poniatowski-Entrepots,48.83043071121396,2.393931038856103,"{""coordinates"": [[2.392324571262715, 48.830048249252975], [2.3930157637623592, 48.83022640761103], [2.393792661421533, 48.83039620053879], [2.394674898724889, 48.830597163044914], [2.3955372683205782, 48.830814503978786]], ""type"": ""LineString""}"
6715,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Davout,516,Bd_Davout-Paganini,3478,Bd_Davout-Charles_et_Robert,48.85202026866739,2.410777863746498,"{""coordinates"": [[2.410668667768666, 48.852695906964925], [2.41088705972433, 48.85134463036985]], ""type"": ""LineString""}"
1112,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_de_Sevres,577,Bd_Victor-Balard,618,Pte_Sevres-Armee_Air,48.83550727597025,2.2780471125106985,"{""coordinates"": [[2.2778037419587323, 48.83501790029892], [2.278290483062665, 48.83599665164158]], ""type"": ""LineString""}"
5284,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Amiral_Bruix,2791,Bruix-T.de_Martel-Gal_Anselin,2790,Bruix-Weber,48.875430264177744,2.279872059431288,"{""coordinates"": [[2.280961813142511, 48.87586800989886], [2.278782305720065, 48.87499251845663]], ""type"": ""LineString""}"
1561,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Magenta,827,Bd_Magenta-Rue_Fbg_St_Denis,828,Bd_Magenta-St_Quentin,48.8768240578081,2.355455125906894,"{""coordinates"": [[2.355092451945937, 48.87724440556644], [2.355817799867851, 48.876403710049765]], ""type"": ""LineString""}"
10,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_de_Gesvres,10,Pt_Arcole_Droite,9,Gesvres-Tacherie,48.856269353347344,2.3500291127480724,"{""coordinates"": [[2.349470223116314, 48.8564826161541], [2.350588002379831, 48.85605609054059]], ""type"": ""LineString""}"
6576,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Bourdon,269,Bd_Bourdon-Mornay,3408,Bd_Bourdon-Bassompierre,48.850108518778555,2.366950652939359,"{""coordinates"": [[2.367314949646146, 48.850892880676604], [2.366586356232573, 48.8493241568805]], ""type"": ""LineString""}"
348,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Sevres,202,Sevres-Babylone,118,Sevres-Sts_Peres,48.851806971318105,2.327716286504816,"{""coordinates"": [[2.328554349528297, 48.851941829331864], [2.327343091925726, 48.851733039275146], [2.326873385554654, 48.85172152106355]], ""type"": ""LineString""}"
1748,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Macdonald,931,Macdonald-Canal,3630,Bd Macdonald - Rue E. 019,48.898837801209,2.381851600102782,"{""coordinates"": [[2.380852156089528, 48.898810524052045], [2.382851044116036, 48.89886507836595]], ""type"": ""LineString""}"
500,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Austerlitz,297,Quai_Austerlitz-Face 32,298,Quai_d'Austerlitz-Face 24,48.840150868531076,2.3703984550710664,"{""coordinates"": [[2.371305746905831, 48.83949295286128], [2.369491163236302, 48.840808784200874]], ""type"": ""LineString""}"
210,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Quai_Tournelle,59,Montebello-Archeveche,3268,Tournelle-Poissy,48.85078981816085,2.352438716983505,"{""coordinates"": [[2.353556691069898, 48.850454981546484], [2.3513207428971112, 48.851124654775205]], ""type"": ""LineString""}"
5816,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Rennes,3023,Pl_18_Juin_1940,3034,Rennes-Desgroffe,48.844994604325564,2.3248606087237667,"{""coordinates"": [[2.325572932233198, 48.84571188667905], [2.324148285214335, 48.84427732197207]], ""type"": ""LineString""}"
583,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_St_Michel,347,Bd_St_Michel-Gay_Lussac,348,Bd_St_Michel-Royer_Collard,48.846580452355134,2.3404574620039877,"{""coordinates"": [[2.340278184965188, 48.846251836039215], [2.340636739042787, 48.84690906867105]], ""type"": ""LineString""}"
43,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Pt_au_Change,7,Chatelet,42,Pt_Change-Quai_Corse,48.85669758997341,2.346817574939932,"{""coordinates"": [[2.346519339134316, 48.85621475497135], [2.347115810745548, 48.85718042497546]], ""type"": ""LineString""}"
736,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Jourdan,401,Jourdan-Deutsch_de_la_Meurthe,423,Bd_Jourdan-RER_Cite_U,48.82089603179178,2.336534066171059,"{""coordinates"": [[2.338647916005043, 48.82042680727803], [2.334420216337075, 48.82136525630553]], ""type"": ""LineString""}"
732,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Jourdan,426,Bd_Jourdan-Av_P.de_Coubertin,425,Bd_Jourdan-Arcueil,48.81943922284307,2.343630776109653,"{""coordinates"": [[2.342827540033333, 48.81953111495398], [2.344434012185973, 48.81934733073217]], ""type"": ""LineString""}"
842,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Bd_Massena,484,Bd_Massena-Av_de_Choisy,472,Bd_Massena-Gandon,48.81952737730521,2.3634463743186025,"{""coordinates"": [[2.3621213650821042, 48.819159663179526], [2.364771383555101, 48.819895091430894]], ""type"": ""LineString""}"
849,2005-01-01T02:00:00+01:00,2019-06-01T04:00:00+02:00,Av_Pte_d_Ivry,488,Av_d'Ivry-Av_Pte_d'Ivry,489,Av_Pte_Ivry-Av_Claude_Regaud,48.82097256082036,2.3704381104421604,"{""coordinates"": [[2.371703621467883, 48.82035822094201], [2.369430443070182, 48.82145776078722], [2.369189876069126, 48.82161721977173]], ""type"": ""LineString""}"
